price_in_rp,district,city,address,lat,long,loc,land_size_m2,building_size_m2,bedrooms,bathrooms,maid_bedrooms,maid_bathrooms,floors,carports,electricity,garages,Ac,Taman,KolamRenang
930000000.00,Gunung Sindur, Bogor,"Gunung Sindur, Bogor",-6.3847506,106.6805261,-6.38475059999999 106.6805261,84,39,2,1,0,0,1,1,1300,0,0,1,0
930000000.00,Gunung Sindur, Bogor,"Gunung Sindur, Bogor",-6.3847506,106.6805261,-6.38475059999999 106.6805261,84,39,2,1,0,0,1,0,1300,1,0,1,0
930000000.00,Gunung Sindur, Bogor,"Gunung Sindur, Bogor",-6.3847506,106.6805261,-6.38475059999999 106.6805261,39,84,2,1,0,0,1,1,1300,1,0,1,0
930000000.00,Gunung Sindur, Bogor,"Gunung Sindur, Bogor",-6.3847506,106.6805261,-6.38475059999999 106.6805261,84,39,2,1,0,0,1,1,1300,0,0,1,0
900000000,Gunung Sindur, Bogor,"Gunung Sindur, Bogor",-6.3847506,106.6805261,-6.38475059999999 106.6805261,81,45,2,1,0,0,1,1,2200,0,0,1,0
900000000,Gunung Sindur, Bogor,"Gunung Sindur, Bogor",-6.3847506,106.6805261,-6.38475059999999 106.6805261,81,45,2,1,0,0,1,0,1300,1,0,1,0
900000000,Gunung Sindur, Bogor,"Gunung Sindur, Bogor",-6.3847506,106.6805261,-6.38475059999999 106.6805261,81,45,2,1,0,0,1,0,1300,1,0,1,0
900000000,Gunung Sindur, Bogor,"Gunung Sindur, Bogor",-6.3847506,106.6805261,-6.38475059999999 106.6805261,81,45,2,1,0,0,1,1,1300,1,0,1,0
900000000,Gunung Sindur, Bogor,"Gunung Sindur, Bogor",-6.3847506,106.6805261,-6.38475059999999 106.6805261,81,45,2,1,0,0,1,0,1300,1,0,1,0
900000000,Bojongsari, Bogor,"Bojongsari, Bogor",-6.3992141,106.7410278,-6.3992141 106.7410278,81,81,3,1,1,0,1,0,1300,1,0,1,0
850000000,Sentul City, Bogor,"Sentul City, Bogor",-6.5211331,106.8502879,-6.5211331 106.8502879,139,130,3,2,1,1,1,1,2200,0,0,1,0
850000000,Jonggol, Bogor,"Jonggol, Bogor",-6.4597469,107.0422961,-6.4597469 107.0422961,170,110,3,2,0,0,1,1,1300,1,0,1,1
840000000,Tapos, Bogor,"Tapos, Bogor",-6.3970549,106.493598,-6.3970549 106.493598,84,48,2,1,0,0,1,1,2200,0,0,1,0
840000000,Cibinong, Bogor,"Cibinong, Bogor",-6.4901067,106.8306951,-6.4901067 106.8306951,90,180,3,4,0,0,2,1,2200,0,0,1,0
825000000.00,Sentul City, Bogor,"Sentul City, Bogor",-6.5211331,106.8502879,-6.5211331 106.8502879,90,65,2,2,0,0,1,1,1300,0,1,1,0
825000000.00,Sentul City, Bogor,"Sentul City, Bogor",-6.5211331,106.8502879,-6.5211331 106.8502879,90,65,2,2,0,0,1,1,1300,0,1,1,0
810000000,Cileungsi, Bogor,"Cileungsi, Bogor",-6.4022718,106.9704941,-6.40227179999999 106.9704941,90,45,2,1,0,0,1,1,1300,0,0,1,0
810000000,Cileungsi, Bogor,"Cileungsi, Bogor",-6.4022718,106.9704941,-6.40227179999999 106.9704941,90,45,2,1,0,0,1,1,1300,0,0,1,0
810000000,Cileungsi, Bogor,"Cileungsi, Bogor",-6.4022718,106.9704941,-6.40227179999999 106.9704941,90,45,2,1,0,0,1,1,1300,0,0,1,0
810000000,Cileungsi, Bogor,"Cileungsi, Bogor",-6.4022718,106.9704941,-6.40227179999999 106.9704941,90,45,2,1,0,0,1,1,1300,0,0,1,0
810000000,Bojong Gede, Bogor,"Bojong Gede, Bogor",-6.4960615,106.7947017,-6.4960615 106.7947017,105,45,2,1,0,0,1,1,2200,1,0,1,0
810000000,Cibinong, Bogor,"Cibinong, Bogor",-6.4901067,106.8306951,-6.4901067 106.8306951,105,45,2,1,0,0,1,0,2200,1,0,1,0
810000000,Cibinong, Bogor,"Cibinong, Bogor",-6.4901067,106.8306951,-6.4901067 106.8306951,105,45,2,1,0,0,1,0,2200,1,0,1,0
810000000,Cibinong, Bogor,"Cibinong, Bogor",-6.4901067,106.8306951,-6.4901067 106.8306951,105,45,2,1,0,0,1,1,2200,1,0,1,0
810000000,Cibubur, Bogor,"Cibubur, Bogor",-6.3560872,106.879792,-6.35608719999999 106.879792,90,45,2,1,0,0,1,1,1300,0,0,1,0
800000000,Cibinong, Bogor,"Cibinong, Bogor",-6.4901067,106.8306951,-6.4901067 106.8306951,96,71,2,1,0,0,1,1,2200,0,0,1,0
800000000,Kedung Halang, Bogor,"Kedung Halang, Bogor",-6.5521265,106.8075136,-6.5521265 106.8075136,101,45,3,2,0,0,1,0,1300,1,0,1,0
800000000,Parung Panjang, Bogor,"Parung Panjang, Bogor",-6.3681068,106.5533873,-6.3681068 106.5533873,60,61,2,2,0,0,1,2,2200,2,0,1,0
790000000,Bojong Gede, Bogor,"Bojong Gede, Bogor",-6.4960615,106.7947017,-6.4960615 106.7947017,150,147,4,4,0,0,2,1,6600,0,0,1,0
784000000,Bogor Barat, Bogor,"Bogor Barat, Bogor",-6.563991,106.7633625,-6.563991 106.7633625,90,80,3,3,0,0,2,1,2200,0,0,1,1
780000000,Cibinong, Bogor,"Cibinong, Bogor",-6.4901067,106.8306951,-6.4901067 106.8306951,98,68,3,1,1,0,1,1,1300,1,0,1,0
780000000,Sentul, Bogor,"Sentul, Bogor",-6.5211331,106.8502879,-6.5211331 106.8502879,105,55,2,1,0,0,1,1,2200,0,0,1,0
780000000,Cimahpar, Bogor,"Cimahpar, Bogor",-6.5873882,106.8281623,-6.58738819999999 106.8281623,105,55,2,1,0,0,1,1,2200,0,0,1,0
780000000,Cimahpar, Bogor,"Cimahpar, Bogor",-6.5873882,106.8281623,-6.58738819999999 106.8281623,105,55,2,1,0,0,1,1,2200,0,0,1,0
780000000,Ciomas, Bogor,"Ciomas, Bogor",-6.6019425,106.7656825,-6.6019425 106.7656825,116,85,3,2,1,0,1,0,1300,1,0,1,0
780000000,Ciomas, Bogor,"Ciomas, Bogor",-6.6019425,106.7656825,-6.6019425 106.7656825,116,85,3,2,1,0,1,0,1300,1,0,1,0
780000000,Ciomas, Bogor,"Ciomas, Bogor",-6.6019425,106.7656825,-6.6019425 106.7656825,116,85,3,2,1,0,1,0,1300,1,0,1,0
780000000,Ciomas, Bogor,"Ciomas, Bogor",-6.6019425,106.7656825,-6.6019425 106.7656825,116,85,3,2,1,0,1,1,1300,1,0,1,0
780000000,Bogor Barat, Bogor,"Bogor Barat, Bogor",-6.563991,106.7633625,-6.563991 106.7633625,116,85,3,2,1,0,1,1,1300,1,0,1,0
725000000,Babakan Madang, Bogor,"Babakan Madang, Bogor",-6.5636316,106.8639566,-6.5636316 106.8639566,84,36,2,1,0,0,1,1,2200,0,0,1,0
699000000,Cibinong, Bogor,"Cibinong, Bogor",-6.4901067,106.8306951,-6.4901067 106.8306951,88,40,2,1,0,0,1,1,1300,0,0,1,0
699000000,Cibinong, Bogor,"Cibinong, Bogor",-6.4901067,106.8306951,-6.4901067 106.8306951,88,40,2,1,0,0,1,1,1300,0,0,1,0
